makespan,score
1561,760.0
1443,760.0
1475,780.0
1574,560.0
1667,580.0
1528,500.0
1548,460.0
1767,600.0
1754,720.0
1779,740.0
1389,340.0
1469,680.0
1681,960.0
1649,600.0
1596,760.0
1571,640.0
1542,960.0
1699,600.0
1643,600.0
1488,700.0
1772,540.0
1751,1280.0
1851,760.0
1857,480.0
1863,860.0
1567,620.0
1430,460.0
1750,560.0
1421,640.0
1666,680.0
2084,740.0
1429,640.0
1479,700.0
1490,560.0
2023,880.0
1556,360.0
1859,880.0
1573,620.0
1904,880.0
1569,700.0
1933,960.0
1420,460.0
1522,720.0
1833,680.0
1574,600.0
1572,620.0
1724,500.0
1837,540.0
1694,1040.0
1853,620.0
1880,660.0
1720,740.0
1521,560.0
1678,620.0
1432,640.0
1434,640.0
1675,640.0
1741,1040.0
1655,680.0
1494,620.0
1414,480.0
1446,520.0
1566,580.0
1458,480.0
1753,540.0
1548,640.0
1577,1120.0
1593,1040.0
1659,600.0
1318,380.0
1703,640.0
1687,840.0
1547,620.0
1489,640.0
1753,800.0
1358,440.0
1687,600.0
1669,700.0
1481,520.0
1636,600.0
1566,740.0
1808,480.0
1527,480.0
1479,600.0
1752,900.0
1427,580.0
1575,420.0
1672,880.0
1821,860.0
1629,740.0
1724,840.0
1523,680.0
1730,860.0
1389,660.0
1428,680.0
1540,480.0
1437,620.0
1554,460.0
1686,1040.0
1577,660.0
1698,580.0
1684,520.0
1745,780.0
1820,740.0
1317,620.0
1526,520.0
1658,460.0
1419,480.0
1629,740.0
1523,680.0
1358,480.0
1358,440.0
1588,560.0
1472,640.0
1483,780.0
1460,460.0
1541,520.0
1751,620.0
1477,440.0
1745,780.0
1610,640.0
1393,380.0
1741,620.0
1495,920.0
1893,600.0
1577,680.0
1349,420.0
1596,680.0
1547,860.0
1569,640.0
1556,360.0
1523,660.0
1593,400.0
1529,600.0
1534,580.0
1580,440.0
1462,540.0
1566,740.0
1564,920.0
1658,600.0
1533,720.0
1566,660.0
1437,680.0
1716,600.0
1735,740.0
1616,740.0
1697,680.0
1427,580.0
1798,680.0
1283,260.0
1431,680.0
1848,840.0
1489,640.0
1672,640.0
1621,700.0
1866,720.0
1611,340.0
1483,720.0
1457,840.0
1270,340.0
1427,580.0
1575,420.0
1651,880.0
1784,740.0
1495,760.0
1464,660.0
1585,640.0
1639,700.0
1420,380.0
1556,560.0
1596,760.0
1655,920.0
1458,400.0
1530,880.0
1358,480.0
1658,600.0
1684,500.0
1649,600.0
1822,1020.0
1412,640.0
1386,600.0
1394,600.0
1610,420.0
1328,440.0
1541,680.0
1410,380.0
1834,840.0
1420,520.0
1499,780.0
1638,700.0
1568,620.0
1393,380.0
1596,660.0
1468,700.0
1556,360.0
1555,820.0
1329,440.0
1630,740.0
1703,820.0
1387,400.0
1764,640.0
1364,440.0
1570,740.0
1452,400.0
1319,680.0
1514,600.0
1634,360.0
1617,340.0
1824,620.0
1745,720.0
1642,420.0
1953,680.0
