makespan,score
1297,6480.0
1213,7020.0
1428,7650.0
1452,6990.0
1242,6300.0
1416,7500.0
1537,7650.0
1490,7710.0
1387,7020.0
1432,6330.0
1209,7320.0
1298,7920.0
1459,7770.0
1318,8520.0
1478,8100.0
1470,7260.0
1465,5790.0
1244,5610.0
1463,7380.0
1564,6360.0
1261,5550.0
1379,6090.0
1457,6660.0
1515,7920.0
1492,7770.0
1395,6330.0
1325,8070.0
1448,7950.0
1328,7770.0
1351,6510.0
1322,5490.0
1393,6840.0
1363,7230.0
1313,7260.0
1456,8070.0
1420,6390.0
1369,6900.0
1243,5820.0
1370,6690.0
1255,8730.0
1277,5760.0
1396,7410.0
1415,7410.0
1529,6480.0
1318,6120.0
1452,6210.0
1324,6870.0
1251,6180.0
1355,7470.0
1378,7500.0
1456,6300.0
1358,7290.0
1446,6630.0
1543,7920.0
1422,6900.0
1534,7620.0
1601,7440.0
1303,7020.0
1581,6840.0
1410,8610.0
1354,5940.0
1472,7230.0
1471,5790.0
1487,7050.0
1295,7260.0
1403,6900.0
1363,6720.0
1535,8310.0
1397,8550.0
1379,7860.0
1390,6600.0
1235,8460.0
1477,7620.0
1302,7410.0
1511,6750.0
1348,6690.0
1370,7740.0
1290,8970.0
1327,7560.0
1420,7320.0
1496,6270.0
1235,6660.0
1410,6840.0
1311,8280.0
1561,7590.0
1313,6720.0
1384,7410.0
1308,7740.0
1404,5820.0
1458,5760.0
1328,6990.0
1290,6630.0
1316,6900.0
1487,7920.0
1352,7470.0
1309,7500.0
1407,7140.0
1240,6240.0
1465,6600.0
1442,7020.0
1240,6240.0
1472,7290.0
1465,6780.0
1363,6870.0
1303,6360.0
1399,5970.0
1627,6570.0
1308,6900.0
1324,6690.0
1379,5700.0
1213,6990.0
1261,5550.0
1401,7200.0
1404,7110.0
1318,7920.0
1416,7500.0
1407,5730.0
1535,7170.0
1420,5790.0
1340,7890.0
1462,6750.0
1399,6720.0
1375,8190.0
1572,7290.0
1487,6090.0
1338,6840.0
1260,6120.0
1350,6870.0
1313,7110.0
1297,6510.0
1356,6330.0
1457,8070.0
1399,6930.0
1486,7380.0
1417,7650.0
1397,7890.0
1360,8280.0
1251,6630.0
1354,5940.0
1334,8520.0
1475,6030.0
1160,7710.0
1446,6630.0
1262,5700.0
1197,7890.0
1400,7440.0
1240,6270.0
1470,6810.0
1570,7560.0
1469,7380.0
1305,6210.0
1438,7860.0
1431,6450.0
1370,6750.0
1450,7530.0
1396,7500.0
1296,6090.0
1338,8430.0
1221,7830.0
1284,6720.0
1287,7140.0
1331,5400.0
1243,5820.0
1505,8010.0
1572,8160.0
1429,6420.0
1415,7800.0
1387,9210.0
1318,6120.0
1213,7020.0
1328,7710.0
1473,8490.0
1477,7380.0
1534,7050.0
1365,6390.0
1473,6630.0
1378,7680.0
1408,5880.0
1524,7320.0
1323,6240.0
1185,7380.0
1335,7230.0
1438,8460.0
1390,6540.0
1169,7740.0
1297,6510.0
1585,7680.0
1369,7620.0
1348,6780.0
1272,6030.0
1301,6540.0
1254,6990.0
1504,7530.0
1372,6450.0
1378,7980.0
1313,5700.0
1366,5940.0
1314,7440.0
1160,7710.0
1245,7350.0
1485,7110.0
1308,5460.0
1495,6930.0
1415,8160.0
1324,5850.0
1385,7110.0
1478,7110.0
1381,8790.0
1381,6990.0
1289,7530.0
1358,7290.0
1318,6120.0
1458,6930.0
1249,5610.0
1366,8610.0
1407,8430.0
1244,5520.0
1422,5400.0
1496,5460.0
1258,6720.0
1105,7500.0
1423,8160.0
1423,6930.0
1255,6300.0
1245,5760.0
1482,6120.0
1241,7080.0
1368,8460.0
1203,9120.0
1327,7380.0
1264,5400.0
1319,6840.0
1261,8190.0
1310,6390.0
1160,7710.0
1160,7710.0
1266,7530.0
1426,7530.0
1257,7890.0
1332,6300.0
1326,6450.0
1343,6240.0
1261,6630.0
1337,7440.0
1248,6630.0
1286,6540.0
1508,7590.0
1317,6960.0
1474,6240.0
1311,6570.0
1378,7950.0
1335,7200.0
1345,5370.0
1256,8190.0
1382,7440.0
1339,6480.0
1286,7470.0
1453,7530.0
1411,6660.0
1411,6510.0
1209,7200.0
1412,7410.0
1323,5880.0
1238,5940.0
1232,7140.0
1340,5700.0
1349,6750.0
1303,7620.0
1354,6990.0
1376,6150.0
1360,6900.0
1431,7800.0
1228,7500.0
1257,6150.0
1261,8190.0
1319,8010.0
1404,6750.0
1286,7470.0
1441,7470.0
1346,6630.0
1415,7080.0
1401,8070.0
1450,6570.0
1312,7020.0
1337,7650.0
1419,6990.0
1305,7680.0
1341,6000.0
1410,6120.0
1222,7260.0
1426,8040.0
1416,6510.0
1229,8040.0
1489,6270.0
1442,7650.0
1571,7950.0
1346,6900.0
1278,6720.0
1363,6840.0
1541,6720.0
1295,7830.0
1344,6840.0
1369,6690.0
1423,7050.0
1222,7260.0
1327,6120.0
1585,7650.0
1213,7320.0
1209,8430.0
1424,6000.0
1457,8250.0
1271,6690.0
1174,7620.0
1443,7410.0
1402,6540.0
1500,6450.0
1309,6720.0
1278,6420.0
1349,5850.0
1223,6630.0
1209,7290.0
1364,6000.0
1285,6540.0
1287,7440.0
1160,7710.0
1313,6840.0
1348,6780.0
1242,6720.0
1324,6540.0
1274,6720.0
1776,6750.0
1382,6180.0
1410,7710.0
1468,5220.0
1357,7440.0
1259,7560.0
1319,7650.0
1352,6270.0
1261,6240.0
1476,6210.0
1256,7170.0
1273,7650.0
1368,6390.0
1403,8250.0
1420,6720.0
1259,6300.0
1453,6510.0
1295,6510.0
1286,7980.0
1351,6240.0
1261,6180.0
1440,6690.0
1253,7410.0
1365,6270.0
1187,6720.0
1351,5970.0
1286,7230.0
1606,7200.0
1314,6720.0
1367,7320.0
1256,7140.0
1201,8400.0
1403,7260.0
1319,6120.0
1186,8040.0
1281,8310.0
1398,6930.0
1357,7950.0
1221,7560.0
1348,6900.0
1428,6000.0
1356,7440.0
1306,7800.0
1424,8070.0
1287,6030.0
1478,7680.0
1378,5850.0
1363,6300.0
1350,7980.0
1377,6030.0
1343,6150.0
1351,6540.0
1299,7500.0
1490,7290.0
1385,6480.0
1361,6900.0
1252,7950.0
1209,7350.0
1377,6060.0
1400,7890.0
1472,7680.0
1367,6840.0
1288,6960.0
1250,8040.0
1189,7890.0
1435,6210.0
1291,7170.0
1135,7680.0
1291,7290.0
1265,7320.0
1401,6450.0
1377,6510.0
1160,7710.0
1351,5970.0
1190,7140.0
1339,5970.0
1312,6960.0
1130,7440.0
