makespan,score
1342,6720.0
1432,6930.0
1406,7800.0
1305,8040.0
1343,8340.0
1432,7350.0
1478,7170.0
1344,7080.0
1435,7110.0
1413,7290.0
1272,6600.0
1299,7050.0
1354,7530.0
1235,8280.0
1398,7650.0
1403,7950.0
1423,7650.0
1210,5580.0
1241,6600.0
1357,5640.0
1285,6060.0
1271,7710.0
1258,6120.0
1532,6330.0
1559,9330.0
1448,7470.0
1282,7230.0
1293,9990.0
1187,6090.0
1468,5940.0
1401,5970.0
1432,7230.0
1320,6810.0
1484,7290.0
1366,8040.0
1570,5970.0
1374,7320.0
1294,6990.0
1425,6240.0
1405,7110.0
1575,7020.0
1407,7740.0
1236,6090.0
1366,9210.0
1363,8430.0
1466,6180.0
1358,7980.0
1412,7110.0
1306,6240.0
1295,7320.0
1170,5850.0
1440,7170.0
1274,6450.0
1358,6210.0
1153,7980.0
1320,6570.0
1401,7710.0
1342,7740.0
1344,7350.0
1411,8730.0
1444,7470.0
1246,7620.0
1462,8790.0
1375,7380.0
1320,6420.0
1523,7740.0
1357,7530.0
1423,7770.0
1199,6810.0
1246,6390.0
1282,7410.0
1256,4860.0
1322,8310.0
1428,7680.0
1209,7740.0
1332,7170.0
1335,6510.0
1510,6630.0
1343,6420.0
1505,7350.0
1325,7740.0
1505,8580.0
1689,7560.0
1282,6810.0
1360,6810.0
1294,6870.0
1168,6870.0
1406,6000.0
1254,6810.0
1409,7380.0
1442,6540.0
1430,6240.0
1442,7110.0
1219,5640.0
1375,8730.0
1285,6570.0
1471,7950.0
1239,5370.0
1381,6330.0
1380,6360.0
1335,6510.0
1364,6150.0
1386,6630.0
1284,6930.0
1208,6600.0
1339,7350.0
1260,7260.0
1297,6840.0
1379,7470.0
1285,6570.0
1241,7050.0
1323,8250.0
1257,7680.0
1250,6390.0
1363,7350.0
1472,6510.0
1440,6450.0
1439,7560.0
1224,5820.0
1354,7530.0
1419,5250.0
1487,6930.0
1130,5820.0
1235,5880.0
1308,6930.0
1494,8280.0
1325,6390.0
1358,7980.0
1412,7350.0
1300,6840.0
1258,6090.0
1209,7740.0
1337,7770.0
1342,7740.0
1575,7020.0
1241,6630.0
1256,6450.0
1401,6300.0
1292,6120.0
1301,6210.0
1326,7020.0
1352,8100.0
1382,6660.0
1191,5880.0
1458,5940.0
1434,8370.0
1231,5280.0
1170,6900.0
1368,7740.0
1444,7500.0
1320,6780.0
1368,6030.0
1509,7620.0
1277,7140.0
1386,5520.0
1249,7260.0
1532,6330.0
1282,7230.0
1368,6180.0
1221,6120.0
1299,7200.0
1467,6420.0
1369,6060.0
1377,6420.0
1385,4950.0
1292,6420.0
1240,6720.0
1417,7890.0
1301,6720.0
1501,7770.0
1562,6360.0
1360,6810.0
1383,6600.0
1289,6780.0
1478,7170.0
1425,7200.0
1192,6000.0
1270,8100.0
1404,6960.0
1301,7650.0
1443,7500.0
1219,6600.0
1363,6090.0
1232,7530.0
1335,6420.0
1467,5250.0
1377,5670.0
1343,6780.0
1248,6390.0
1232,7440.0
1259,5460.0
1390,7230.0
1404,7770.0
1397,7920.0
1295,7860.0
1457,6120.0
1302,6570.0
1306,6450.0
1258,6060.0
1279,6450.0
1388,5610.0
1312,8760.0
1407,7740.0
1325,7740.0
1298,7350.0
1277,6030.0
1248,6300.0
