makespan,score
1334,5940.0
1290,6810.0
1359,9570.0
1302,5640.0
1291,7950.0
1229,6300.0
1388,6930.0
1411,7320.0
1182,7800.0
1188,5700.0
1166,7050.0
1290,7230.0
1432,6750.0
1155,5640.0
1294,7680.0
1317,6630.0
1454,7560.0
1122,6630.0
1251,6810.0
1250,6420.0
1376,8220.0
1260,5940.0
1444,6210.0
1267,6540.0
1255,7620.0
1257,6900.0
1173,6210.0
1255,6330.0
1327,7080.0
1273,7500.0
1465,6870.0
1391,6900.0
1366,7680.0
1291,7440.0
1283,6690.0
1416,7380.0
1357,8610.0
1437,7560.0
1508,8520.0
1271,6750.0
1228,8040.0
1233,7140.0
1371,6540.0
1380,7110.0
1282,6900.0
1194,7410.0
1411,8220.0
1380,6600.0
1259,6510.0
1320,7500.0
1300,6570.0
1423,6360.0
1357,7050.0
1225,7080.0
1262,9690.0
1458,7440.0
1314,7740.0
1397,7500.0
1435,7170.0
1128,7560.0
1280,5220.0
1234,5910.0
1328,8730.0
1414,6060.0
1354,5940.0
1263,6330.0
1173,6900.0
1160,6780.0
1467,7650.0
1265,7170.0
1405,6930.0
1205,7410.0
1335,7680.0
1395,6630.0
1384,8190.0
1305,7170.0
1208,6510.0
1481,6750.0
1235,7380.0
1321,6510.0
1310,6330.0
1257,7920.0
1242,7950.0
1264,7410.0
1273,7080.0
1269,6390.0
1372,5730.0
1129,7590.0
1265,6000.0
1420,8280.0
1442,5760.0
1296,7320.0
1212,6510.0
1504,8970.0
1354,6270.0
1425,7050.0
1288,6360.0
1397,6690.0
1232,5700.0
1448,8880.0
1398,6270.0
1453,7200.0
1386,6330.0
1266,6180.0
1196,5460.0
1326,5640.0
1425,6990.0
1197,6780.0
1225,7200.0
1307,7200.0
1261,5280.0
1294,6270.0
1291,6900.0
1534,8610.0
1128,7560.0
1247,6510.0
1417,6780.0
1224,7230.0
1309,7560.0
1227,6990.0
1194,6570.0
1500,6900.0
1359,7020.0
1249,6390.0
1216,7320.0
1369,7890.0
1442,7080.0
1291,6420.0
1313,5880.0
1288,6930.0
1332,6780.0
1454,7020.0
1237,6660.0
1438,7890.0
1349,6810.0
1497,7170.0
1243,7170.0
1271,9270.0
1437,7380.0
1267,6120.0
1478,6390.0
1316,7290.0
1324,6960.0
1284,6570.0
1355,6900.0
1329,7470.0
1354,6060.0
1226,6150.0
1226,6780.0
1298,7080.0
1257,7200.0
1366,7320.0
1239,7080.0
1417,7500.0
1308,6630.0
1221,6120.0
1222,6030.0
1335,7140.0
1231,7380.0
1432,6750.0
1338,6630.0
1318,6990.0
1224,6120.0
1389,6930.0
1364,7590.0
1356,9780.0
1142,5520.0
1310,6000.0
1360,8520.0
1392,6300.0
1243,6780.0
1197,6780.0
1328,7050.0
1225,6030.0
1359,6060.0
1320,6210.0
1142,5520.0
1362,7110.0
1368,5850.0
1382,6270.0
1270,7140.0
1414,6930.0
1304,6360.0
1316,6930.0
1298,6780.0
1276,6300.0
1345,7080.0
1208,6600.0
1215,7260.0
1406,6960.0
1272,7680.0
1239,6360.0
1245,6810.0
1433,6900.0
1311,6450.0
1385,7050.0
1212,6420.0
1309,7500.0
1332,7590.0
1244,6750.0
1310,6270.0
1277,6240.0
1345,6060.0
1235,7830.0
1185,6090.0
1445,7290.0
1248,6960.0
1495,5550.0
1225,5790.0
1233,5940.0
1372,6990.0
1269,6390.0
1185,5970.0
1325,6510.0
1425,6960.0
1223,6510.0
1162,6900.0
1386,7290.0
1228,8100.0
1311,5070.0
1273,7230.0
1478,6270.0
1310,6330.0
1366,7890.0
1301,5790.0
1141,6300.0
