makespan,score
1345,500.0
1536,660.0
1490,880.0
1235,400.0
1650,800.0
1628,920.0
1689,480.0
1629,520.0
1684,620.0
1540,860.0
1236,600.0
1792,620.0
1728,900.0
1765,840.0
1688,580.0
1621,700.0
1582,620.0
1560,720.0
1517,460.0
1377,600.0
1263,460.0
1966,760.0
1605,720.0
1431,720.0
2025,580.0
1506,320.0
1661,460.0
1623,600.0
1587,460.0
1594,540.0
1583,620.0
1287,580.0
1404,560.0
1667,800.0
1890,640.0
1592,820.0
1704,720.0
1677,480.0
1611,880.0
1724,580.0
1547,600.0
1490,480.0
1544,620.0
2110,960.0
1475,420.0
1546,480.0
1637,480.0
1715,780.0
1697,540.0
1354,760.0
1558,760.0
1542,540.0
1537,480.0
1797,760.0
1781,820.0
1500,700.0
1694,700.0
1545,420.0
1376,660.0
1431,460.0
1885,1160.0
1483,540.0
1681,1020.0
1785,640.0
1743,680.0
1853,820.0
1823,740.0
1806,580.0
1557,560.0
1957,840.0
1443,520.0
1581,520.0
1490,520.0
1598,500.0
1643,740.0
1468,380.0
1651,660.0
1598,540.0
1597,600.0
1558,660.0
1771,540.0
1526,420.0
1468,640.0
1584,620.0
1814,900.0
1410,580.0
1595,1080.0
1682,820.0
1873,880.0
1588,600.0
1610,900.0
2002,940.0
1556,560.0
1833,720.0
2020,1020.0
1285,200.0
1486,740.0
1560,780.0
1336,460.0
1749,880.0
1577,820.0
1580,600.0
1524,920.0
1709,620.0
1370,320.0
1589,580.0
1639,640.0
1339,280.0
1661,540.0
1684,680.0
1450,360.0
1646,540.0
1449,460.0
1703,720.0
1664,580.0
1596,640.0
1661,460.0
1560,720.0
1738,780.0
1734,720.0
1559,360.0
1520,560.0
1628,680.0
1548,300.0
1509,720.0
1499,760.0
1357,520.0
1404,620.0
1853,880.0
1490,400.0
2099,880.0
1454,560.0
1752,780.0
1345,500.0
1662,660.0
1465,560.0
1583,620.0
1697,560.0
1683,640.0
1547,620.0
1602,500.0
1623,640.0
1502,540.0
1675,380.0
1464,700.0
1323,460.0
1349,800.0
1625,560.0
1680,520.0
1584,880.0
1683,640.0
1459,660.0
1833,580.0
1534,700.0
1388,780.0
1574,480.0
1349,380.0
1404,440.0
1554,740.0
1433,180.0
1606,540.0
1403,620.0
1470,480.0
1639,420.0
1617,680.0
1465,740.0
1652,700.0
1547,640.0
1566,580.0
1723,960.0
1471,420.0
1500,460.0
1497,600.0
1647,500.0
1598,500.0
1526,400.0
1309,700.0
1660,520.0
1864,620.0
1881,380.0
1520,540.0
1628,680.0
1435,400.0
1593,780.0
1407,600.0
1726,560.0
1478,520.0
1671,540.0
1235,400.0
1643,560.0
1285,200.0
1336,460.0
1751,620.0
1505,740.0
1278,360.0
1695,340.0
1493,360.0
1497,600.0
1675,360.0
1547,640.0
1801,480.0
1649,460.0
1693,720.0
1534,700.0
1683,640.0
1581,500.0
1487,600.0
1532,480.0
1490,380.0
1635,360.0
1883,620.0
1365,560.0
1506,320.0
1500,460.0
1750,340.0
1777,760.0
1430,540.0
1687,580.0
1647,500.0
1386,400.0
1709,740.0
1457,700.0
1534,600.0
1410,580.0
1687,600.0
1486,820.0
1473,580.0
1472,400.0
1391,420.0
1430,460.0
1538,580.0
1536,380.0
1465,460.0
1360,200.0
1348,500.0
1776,680.0
1827,900.0
1427,380.0
1598,580.0
1587,520.0
1828,460.0
1258,260.0
1960,540.0
1423,440.0
1601,520.0
1364,640.0
1778,520.0
1429,620.0
1681,480.0
1643,860.0
1285,200.0
1371,800.0
1381,520.0
1238,360.0
1696,520.0
1614,740.0
1285,200.0
1671,540.0
1432,180.0
1734,460.0
1776,680.0
1661,460.0
1646,620.0
1563,680.0
1511,500.0
1435,240.0
1751,600.0
1634,960.0
1501,640.0
1614,720.0
1396,380.0
1285,320.0
1468,440.0
1558,780.0
1590,540.0
1442,300.0
1555,400.0
1849,420.0
1487,500.0
1663,760.0
1905,560.0
1580,500.0
1495,300.0
1616,640.0
1385,500.0
1339,680.0
1642,560.0
1550,540.0
1622,560.0
1287,340.0
1660,540.0
1449,460.0
1747,540.0
1564,620.0
1488,460.0
1385,280.0
1285,200.0
1206,380.0
1594,500.0
1639,440.0
1661,420.0
1382,580.0
1778,680.0
1621,600.0
1536,340.0
1598,540.0
1548,380.0
1172,420.0
1353,200.0
1306,420.0
1496,380.0
1429,600.0
1446,440.0
1807,820.0
1747,520.0
1806,580.0
1441,320.0
1493,340.0
1434,740.0
1479,460.0
1467,260.0
1705,480.0
1472,240.0
1756,720.0
1667,680.0
1629,580.0
1604,560.0
1630,840.0
1567,640.0
1285,200.0
1280,300.0
1285,200.0
1732,360.0
1614,620.0
1594,460.0
1855,600.0
1597,600.0
1452,640.0
1623,420.0
1532,460.0
1334,220.0
1488,460.0
1604,580.0
1532,520.0
1555,380.0
1444,520.0
1446,320.0
1580,480.0
1978,480.0
1751,720.0
1593,640.0
1539,580.0
1476,480.0
1360,420.0
1549,320.0
1325,320.0
1711,640.0
1702,520.0
1314,280.0
1514,460.0
1643,700.0
1846,580.0
1450,380.0
1576,600.0
1474,320.0
1761,700.0
1613,620.0
1776,520.0
1643,480.0
1961,580.0
1398,220.0
1485,260.0
1357,280.0
1721,340.0
1285,200.0
1349,380.0
1372,560.0
1285,200.0
1667,500.0
2070,680.0
1695,340.0
1510,440.0
1467,240.0
1446,240.0
1654,620.0
1469,640.0
1338,520.0
1726,920.0
1364,500.0
1682,740.0
1894,620.0
1493,440.0
1285,200.0
1642,620.0
1585,340.0
1543,480.0
1622,480.0
1508,660.0
1391,500.0
1312,320.0
1593,420.0
1446,520.0
1708,440.0
1477,480.0
1492,520.0
1457,300.0
1499,540.0
1358,400.0
1445,320.0
1664,280.0
1467,260.0
1721,340.0
1285,200.0
1285,200.0
1331,280.0
1409,400.0
1721,540.0
1532,580.0
1616,460.0
1700,480.0
2106,600.0
1683,460.0
1750,540.0
1712,520.0
1571,500.0
1685,380.0
1476,540.0
1426,440.0
1405,480.0
1640,480.0
1549,500.0
1491,420.0
1650,440.0
1323,220.0
1552,800.0
1447,500.0
1385,280.0
1259,220.0
1415,480.0
1603,440.0
1486,440.0
1332,600.0
1406,480.0
1608,460.0
1412,340.0
1376,260.0
1667,520.0
1523,320.0
1385,260.0
1298,240.0
1537,380.0
1486,520.0
1732,600.0
1422,640.0
1446,600.0
1566,640.0
1318,340.0
1588,280.0
1379,360.0
1383,540.0
1296,380.0
1309,240.0
1517,440.0
1380,400.0
1320,240.0
1258,200.0
1631,460.0
1802,320.0
1554,500.0
1309,480.0
1285,240.0
1365,180.0
1603,480.0
1285,200.0
1689,440.0
1941,560.0
1331,280.0
1291,200.0
1633,620.0
1742,420.0
1357,300.0
1334,280.0
1640,480.0
1695,340.0
1407,260.0
1702,320.0
