makespan,score
1320,5880.0
1223,6600.0
1390,7500.0
1316,7080.0
1209,8490.0
1341,6660.0
1266,7740.0
1324,7350.0
1308,7170.0
1352,6900.0
1328,6210.0
1283,8490.0
1389,7410.0
1580,9510.0
1325,7350.0
1235,5460.0
1271,6900.0
1349,6960.0
1377,8430.0
1234,6090.0
1259,7170.0
1351,7890.0
1263,7230.0
1415,8040.0
1472,7830.0
1184,7200.0
1350,6210.0
1214,6660.0
1331,8010.0
1310,6960.0
1459,6900.0
1250,6930.0
1493,6450.0
1313,9240.0
1211,7860.0
1292,5790.0
1227,7500.0
1345,7140.0
1171,6120.0
1235,6360.0
1326,6810.0
1147,7260.0
1804,8490.0
1231,7980.0
1403,6240.0
1201,7740.0
1351,6990.0
1459,8850.0
1468,9360.0
1161,6750.0
1199,7980.0
1351,7080.0
1248,6630.0
1464,7950.0
1429,7140.0
1323,7080.0
1192,7050.0
1587,7260.0
1223,7380.0
1275,6480.0
1389,8070.0
1366,8040.0
1261,7170.0
1371,6600.0
1155,6450.0
1302,8040.0
1277,8400.0
1197,7920.0
1385,8490.0
1232,7890.0
1216,6240.0
1299,7080.0
1221,7020.0
1337,7020.0
1556,8400.0
1337,6450.0
1255,7770.0
1267,8220.0
1305,7560.0
1178,7410.0
1476,5310.0
1473,7680.0
1367,7710.0
1267,6420.0
1317,7590.0
1253,5940.0
1588,7380.0
1328,6780.0
1265,6780.0
1365,7380.0
1289,6030.0
1325,7680.0
1350,6990.0
1415,7200.0
1364,6630.0
1229,7500.0
1192,6120.0
1440,7740.0
1336,6240.0
1487,7320.0
1461,7620.0
1255,7770.0
1216,6270.0
1351,7140.0
1357,7500.0
1393,7230.0
1190,6420.0
1459,6900.0
1251,8370.0
1278,5040.0
1425,6450.0
1383,6600.0
1231,7560.0
1351,6870.0
1283,6360.0
1457,6420.0
1268,6150.0
1261,7860.0
1287,8010.0
1248,6870.0
1275,6540.0
1535,8400.0
1347,6930.0
1473,7680.0
1269,7290.0
1208,7710.0
1417,6870.0
1211,6570.0
1250,5940.0
1488,6690.0
1282,6960.0
1286,7560.0
1331,7080.0
1489,7290.0
1186,7110.0
1453,7620.0
1379,6690.0
1303,6720.0
1459,6900.0
1432,6090.0
1350,6960.0
1352,6900.0
1126,6150.0
1425,6780.0
1298,6810.0
1223,6570.0
1284,5730.0
1264,6030.0
1293,5910.0
1247,7680.0
1367,7710.0
1229,7500.0
1415,8040.0
1498,7680.0
1189,7890.0
1166,6660.0
1221,5430.0
1298,6960.0
1316,7680.0
1277,7260.0
