makespan,score
2062,820.0
1851,660.0
2072,860.0
2404,1260.0
2167,680.0
1997,800.0
2118,720.0
2023,820.0
1953,760.0
2201,1000.0
1919,760.0
1822,880.0
1921,500.0
2125,840.0
2231,620.0
2183,1260.0
2339,640.0
1747,800.0
2191,980.0
1807,1020.0
2082,840.0
2494,800.0
2149,960.0
2094,800.0
2389,840.0
2124,820.0
2635,1120.0
2004,860.0
2019,860.0
2150,880.0
2176,640.0
2207,700.0
2085,780.0
2297,880.0
1852,720.0
1913,900.0
2128,720.0
2359,960.0
2123,700.0
2055,900.0
2024,840.0
2334,880.0
2065,760.0
1990,960.0
1985,660.0
1949,500.0
2211,760.0
1998,860.0
2557,980.0
1815,540.0
2245,700.0
2172,820.0
2108,740.0
2293,1080.0
2582,1340.0
1729,560.0
1979,680.0
2490,1040.0
1976,580.0
1850,780.0
1896,900.0
2280,660.0
2522,880.0
2223,920.0
2127,840.0
1842,760.0
2102,920.0
1960,900.0
1824,660.0
2186,920.0
1923,600.0
2148,900.0
2047,1000.0
2127,940.0
2038,920.0
2277,720.0
2131,800.0
2271,920.0
2244,1120.0
2180,1060.0
2044,480.0
1966,420.0
2375,1040.0
2183,660.0
2273,900.0
2081,880.0
1903,820.0
2206,780.0
2252,700.0
1925,880.0
2257,980.0
2161,800.0
2319,700.0
2311,720.0
2460,980.0
2123,580.0
2265,780.0
2061,760.0
1955,880.0
2461,980.0
2299,1000.0
2376,560.0
2109,620.0
2193,540.0
2049,540.0
2186,920.0
2176,1140.0
1970,460.0
1855,520.0
2069,660.0
2071,540.0
2255,540.0
2178,800.0
2729,1060.0
1992,600.0
2049,700.0
1966,420.0
1768,580.0
2663,780.0
1939,720.0
1962,720.0
1896,460.0
2321,920.0
1799,560.0
2492,1000.0
2218,860.0
2125,940.0
2218,700.0
1893,800.0
2373,880.0
2439,720.0
2197,820.0
2030,820.0
1966,420.0
1747,480.0
2343,740.0
1937,680.0
2177,880.0
1908,740.0
1654,520.0
1919,560.0
2095,560.0
1948,820.0
2069,800.0
1799,560.0
1966,420.0
2004,600.0
2108,600.0
1800,760.0
2181,940.0
2072,580.0
2327,820.0
2579,560.0
2075,860.0
1955,640.0
1978,760.0
2206,580.0
2012,740.0
1932,680.0
1966,420.0
2227,760.0
2164,740.0
1973,780.0
2068,840.0
1717,480.0
1950,700.0
2050,900.0
1636,520.0
2178,500.0
1814,900.0
1802,320.0
1850,720.0
1749,660.0
1726,500.0
2734,680.0
2171,580.0
1814,700.0
2073,640.0
1961,820.0
2082,620.0
2052,720.0
2295,740.0
2048,800.0
2065,760.0
2300,740.0
1999,780.0
2303,940.0
2012,540.0
1828,580.0
2094,860.0
1931,620.0
2063,700.0
1699,400.0
1948,720.0
2734,680.0
2123,700.0
2251,760.0
2178,820.0
1850,780.0
2355,580.0
2044,660.0
1827,640.0
2304,800.0
2037,760.0
2181,740.0
1875,520.0
2331,940.0
2141,900.0
2136,1020.0
2334,840.0
2082,620.0
2268,920.0
2089,780.0
2022,880.0
2468,900.0
2153,920.0
2107,620.0
1882,780.0
1945,960.0
1998,360.0
2218,880.0
2107,560.0
2164,580.0
2095,920.0
1931,620.0
2212,640.0
2062,860.0
1768,580.0
2206,640.0
2322,520.0
1897,740.0
2244,720.0
1862,540.0
2006,580.0
2037,500.0
1766,780.0
1941,720.0
2568,620.0
1846,620.0
