makespan,score
2144,820.0
1955,740.0
2295,520.0
2194,780.0
1957,740.0
1818,600.0
2458,860.0
2704,1000.0
2099,880.0
2374,1140.0
2072,980.0
2136,980.0
2107,940.0
2029,820.0
2202,1120.0
1756,780.0
2393,740.0
2229,860.0
2061,760.0
2048,880.0
1828,800.0
2331,780.0
2035,660.0
2263,780.0
2009,720.0
2173,920.0
1883,780.0
2371,1020.0
2275,780.0
2199,660.0
2317,1040.0
2197,660.0
2053,780.0
2118,900.0
1977,960.0
2039,760.0
2035,480.0
2331,600.0
1693,740.0
1828,660.0
1823,480.0
1764,760.0
2538,760.0
2394,900.0
1978,680.0
2211,980.0
1950,920.0
1906,820.0
2618,920.0
2142,900.0
1806,640.0
2246,680.0
2023,700.0
2200,1100.0
2169,600.0
2376,940.0
1847,760.0
2054,720.0
2236,1140.0
2408,740.0
2141,920.0
2106,640.0
1845,520.0
1981,620.0
1808,880.0
1922,580.0
1897,560.0
2160,860.0
2286,820.0
2259,800.0
1838,780.0
2149,880.0
1960,580.0
2541,880.0
1794,440.0
2245,780.0
1919,700.0
2111,680.0
2195,940.0
2211,820.0
1880,760.0
2356,880.0
2166,700.0
2043,880.0
2124,640.0
2332,1460.0
2142,1020.0
2229,1140.0
2635,920.0
2196,640.0
1826,940.0
2169,720.0
2354,840.0
2181,980.0
2258,860.0
2136,820.0
2332,1140.0
1960,500.0
1783,380.0
1860,360.0
2147,880.0
1768,800.0
2092,880.0
2222,840.0
2167,1060.0
2078,680.0
2034,580.0
1784,620.0
1847,760.0
2613,840.0
2320,840.0
2167,740.0
2307,1040.0
1744,660.0
2275,780.0
2144,980.0
1818,600.0
1914,780.0
2662,840.0
2359,1140.0
1956,660.0
1950,660.0
2187,860.0
1828,660.0
1756,420.0
2055,700.0
2049,800.0
2396,1100.0
2635,920.0
2635,920.0
2135,760.0
1912,440.0
1912,620.0
2290,820.0
2265,1040.0
2016,500.0
2101,520.0
2513,1060.0
2340,820.0
2334,580.0
2354,820.0
1965,600.0
2324,780.0
2114,480.0
2036,660.0
2165,780.0
2004,540.0
2142,840.0
1853,420.0
2030,980.0
2197,660.0
2055,680.0
1835,480.0
2030,700.0
2048,660.0
2112,820.0
2053,960.0
1887,780.0
2024,840.0
1963,720.0
2199,500.0
2027,640.0
1823,480.0
1957,740.0
2041,580.0
1896,500.0
1973,880.0
1983,620.0
2174,820.0
2171,700.0
1965,660.0
1807,480.0
2011,660.0
2110,560.0
2047,740.0
2590,1180.0
2007,700.0
2167,760.0
1885,620.0
1689,920.0
2264,620.0
1929,700.0
1892,320.0
1983,620.0
2243,440.0
2139,820.0
1957,740.0
2036,660.0
1805,780.0
2172,1200.0
1814,780.0
1921,600.0
2029,800.0
1966,600.0
1937,700.0
2405,800.0
1988,660.0
2219,680.0
2170,540.0
1916,660.0
1794,440.0
2246,680.0
1865,680.0
1921,660.0
2190,840.0
1976,620.0
1782,480.0
2171,900.0
2342,920.0
2004,540.0
2046,860.0
2312,680.0
2022,820.0
2017,980.0
2165,760.0
1849,400.0
1949,720.0
1926,640.0
1938,780.0
2172,1180.0
2313,860.0
1915,940.0
2025,760.0
1738,900.0
2113,720.0
2296,600.0
2047,740.0
2320,840.0
1855,740.0
2060,540.0
2094,860.0
2163,640.0
1775,920.0
2043,480.0
1973,660.0
2089,720.0
2375,440.0
1894,640.0
2230,720.0
2030,760.0
2003,640.0
2114,480.0
1876,400.0
1932,700.0
1936,620.0
1978,680.0
2000,600.0
1890,900.0
2070,880.0
2561,1140.0
1961,620.0
1981,700.0
2050,660.0
1983,600.0
2018,840.0
2376,640.0
1846,760.0
2223,620.0
2102,880.0
1947,720.0
2103,620.0
1803,520.0
2080,780.0
2139,780.0
1860,360.0
2172,600.0
1900,680.0
1948,460.0
2064,900.0
1697,540.0
1748,520.0
2038,720.0
2015,560.0
1905,680.0
1872,740.0
2045,720.0
2011,460.0
2416,740.0
1827,720.0
1921,620.0
1951,420.0
1860,400.0
1995,760.0
2045,780.0
1901,540.0
1876,580.0
2371,740.0
2042,560.0
1830,720.0
1732,380.0
1921,660.0
1756,440.0
2255,720.0
2179,880.0
1718,480.0
2334,580.0
2110,560.0
2174,480.0
1906,840.0
1859,460.0
1790,660.0
2139,680.0
1983,640.0
1796,520.0
2022,920.0
2144,800.0
2141,680.0
1885,540.0
1840,680.0
2070,740.0
2017,580.0
2071,360.0
2331,880.0
1984,840.0
2230,780.0
1776,400.0
2492,720.0
2126,740.0
2011,440.0
2142,520.0
2164,600.0
