makespan,score
2246,760.0
2254,1040.0
2231,760.0
2521,800.0
2014,720.0
2392,920.0
2200,660.0
2154,640.0
2604,800.0
1943,820.0
1903,880.0
2438,940.0
2282,840.0
2020,700.0
2385,920.0
2096,680.0
1913,680.0
2389,920.0
2275,740.0
2238,1120.0
2049,640.0
2007,940.0
2187,860.0
2094,680.0
1863,420.0
1936,1180.0
2119,1000.0
2273,680.0
2047,680.0
2318,920.0
2113,760.0
1994,640.0
1993,740.0
2055,1120.0
2148,700.0
2136,960.0
2304,1120.0
2009,560.0
1987,680.0
1796,580.0
2282,700.0
2185,800.0
1929,720.0
2241,920.0
2171,520.0
1823,680.0
2162,1060.0
1934,500.0
1753,600.0
1844,540.0
2343,1020.0
2234,940.0
2339,520.0
2294,740.0
2041,1020.0
2139,900.0
1821,820.0
2061,780.0
2234,880.0
2117,740.0
1929,1060.0
2142,900.0
2271,780.0
1651,740.0
2069,900.0
1973,860.0
2232,920.0
1760,380.0
2164,940.0
1876,760.0
2648,1100.0
2003,1020.0
2357,1000.0
1856,680.0
2065,1040.0
2201,860.0
1979,600.0
1832,620.0
1986,600.0
2273,600.0
2053,660.0
2029,780.0
2238,900.0
2507,860.0
2019,1180.0
2255,680.0
1813,440.0
2534,920.0
1954,380.0
2048,620.0
2212,640.0
2076,820.0
1917,620.0
2087,920.0
1959,840.0
2023,840.0
1923,700.0
2343,820.0
2025,960.0
1942,920.0
2338,840.0
1765,520.0
1839,520.0
2101,700.0
2129,980.0
2157,760.0
2186,1160.0
2282,740.0
1904,800.0
2075,900.0
2225,800.0
2091,620.0
2050,820.0
1774,740.0
1732,760.0
2092,1120.0
2294,740.0
2127,560.0
2199,920.0
2258,720.0
1986,680.0
2473,920.0
1765,700.0
1852,520.0
2037,720.0
2053,720.0
1911,640.0
2129,560.0
1878,480.0
2096,680.0
1959,720.0
2246,780.0
1904,520.0
2829,860.0
2114,820.0
2280,840.0
1919,620.0
2136,560.0
1977,720.0
2109,740.0
2046,840.0
2101,660.0
2076,540.0
1957,600.0
2381,800.0
2196,800.0
2055,540.0
1942,480.0
1856,680.0
1760,380.0
1679,760.0
2163,640.0
1901,480.0
2355,860.0
2311,1140.0
2187,660.0
1753,880.0
1845,520.0
1974,900.0
2111,860.0
2161,780.0
2029,540.0
1898,500.0
2119,840.0
2033,580.0
2266,760.0
2009,560.0
2200,660.0
2136,760.0
1965,860.0
1981,1060.0
2144,680.0
2340,880.0
1990,740.0
2027,800.0
2124,520.0
1909,560.0
1951,880.0
2170,640.0
1966,960.0
