makespan,score
1423,7350.0
1331,7140.0
1630,6180.0
1433,6810.0
1399,8310.0
1480,7590.0
1346,6360.0
1388,7920.0
1415,6690.0
1340,6540.0
1354,7650.0
1392,7170.0
1365,7380.0
1365,6630.0
1473,8970.0
1231,5670.0
1382,7920.0
1430,6450.0
1360,6480.0
1352,6180.0
1333,7290.0
1455,6780.0
1557,8280.0
1246,6750.0
1449,5940.0
1433,8310.0
1237,6660.0
1302,9180.0
1291,8760.0
1416,7500.0
1333,6330.0
1305,6510.0
1143,5220.0
1227,6960.0
1324,6150.0
1272,6870.0
1593,8490.0
1483,9660.0
1377,6750.0
1314,6270.0
1328,8490.0
1334,7500.0
1468,6480.0
1261,6450.0
1452,9060.0
1410,8130.0
1247,8160.0
1308,5760.0
1359,6360.0
1458,8280.0
1388,6480.0
1327,8460.0
1424,9090.0
1380,6720.0
1353,6540.0
1237,8370.0
1434,7830.0
1354,5070.0
1428,6630.0
1394,5310.0
1320,7500.0
1392,7620.0
1388,7710.0
1475,8430.0
1370,8010.0
1411,7890.0
1348,7320.0
1368,8790.0
1356,7860.0
1271,6660.0
1414,6900.0
1389,7410.0
1393,7230.0
1262,6570.0
1364,7170.0
1330,6720.0
1377,7770.0
1349,6330.0
1362,7290.0
1259,6930.0
1329,6780.0
1235,7440.0
1401,5640.0
1541,8640.0
1441,6540.0
1497,7320.0
1483,8010.0
1305,8280.0
1315,7230.0
1408,6450.0
1354,6960.0
1328,6090.0
1378,8310.0
1244,6090.0
1569,6750.0
1315,5310.0
1283,6870.0
1335,7320.0
1444,7080.0
1274,6150.0
1336,6630.0
1531,6690.0
1227,6960.0
1274,5850.0
1415,6750.0
1359,6480.0
1429,6270.0
1473,6210.0
1402,7530.0
1422,8280.0
1386,6930.0
1488,5310.0
1451,6540.0
1630,6270.0
1313,6270.0
1260,6240.0
1390,7140.0
1296,6270.0
1346,7230.0
1356,7350.0
1375,6750.0
1474,7770.0
1339,6630.0
1277,7740.0
1419,6660.0
1433,6810.0
1438,9510.0
1298,6930.0
1374,7080.0
1444,6300.0
1354,7650.0
1323,7260.0
1372,5430.0
1256,6870.0
1237,6660.0
1305,7290.0
1551,8100.0
1285,6420.0
1348,8700.0
1330,7740.0
1209,5280.0
1208,7590.0
1297,6930.0
1523,7590.0
1309,6690.0
1287,6690.0
1429,6330.0
1317,6600.0
1333,7440.0
1360,6540.0
1471,6420.0
1426,6180.0
1448,7710.0
1514,8370.0
1402,6810.0
1350,5580.0
1349,8250.0
1385,6840.0
1298,5760.0
1353,6540.0
1358,7440.0
1408,6780.0
1348,7320.0
1405,7920.0
1405,7740.0
1360,6150.0
1662,6450.0
1433,7410.0
1337,7320.0
1321,7860.0
1470,7290.0
1480,6390.0
1463,8340.0
1490,6540.0
1340,5820.0
1413,7290.0
1272,6600.0
1268,6900.0
1424,6390.0
1320,6780.0
1298,5670.0
1456,5430.0
1331,6240.0
1436,6390.0
1474,6480.0
1470,6060.0
1375,6840.0
1442,6510.0
1586,7890.0
1378,6180.0
1170,5910.0
1177,5460.0
1298,6360.0
1451,7050.0
1311,7500.0
1211,7020.0
1256,6180.0
1271,6360.0
1358,5460.0
1468,6600.0
1216,6960.0
1503,6180.0
1400,6300.0
1199,6870.0
1490,6540.0
1392,7620.0
1502,7230.0
1415,7200.0
1288,6930.0
1353,6510.0
1401,7800.0
1355,6330.0
1414,6480.0
1268,7350.0
1335,6780.0
1277,6840.0
1454,7170.0
1353,6540.0
1402,7470.0
1286,6930.0
1319,7320.0
1380,6870.0
1348,6960.0
1409,7380.0
1347,6960.0
1234,5760.0
1379,6390.0
1392,5730.0
1449,6150.0
1341,7650.0
1399,7170.0
1430,7530.0
1312,6120.0
1277,7440.0
1480,7710.0
1314,7350.0
1309,6690.0
1241,6660.0
1332,6810.0
1373,5460.0
1472,7770.0
1380,6720.0
1445,7590.0
1307,7050.0
1257,7170.0
1453,6330.0
1313,6900.0
1229,6060.0
1493,6360.0
1456,7170.0
1445,6690.0
1271,6360.0
1269,7230.0
1422,6630.0
1189,6360.0
1396,6630.0
1421,6510.0
1297,6300.0
1353,6360.0
1498,7260.0
1361,6510.0
1168,6120.0
1244,6090.0
1495,7200.0
1191,7830.0
1206,6810.0
1367,7020.0
1425,7080.0
1531,6690.0
1442,6480.0
1309,6330.0
1313,6240.0
1400,7590.0
1202,5640.0
1329,6990.0
1536,6750.0
1441,5760.0
1355,7320.0
1369,6840.0
1226,6780.0
1460,6750.0
1455,6120.0
1300,7740.0
1399,7020.0
1475,7080.0
1468,6630.0
1194,5730.0
1277,6780.0
1309,6690.0
1319,5490.0
1222,6330.0
1325,6690.0
1353,6780.0
1263,7110.0
1386,7470.0
1363,6600.0
1473,6270.0
1429,6570.0
1143,5280.0
1307,6930.0
1167,5280.0
1456,5310.0
1438,7470.0
1328,6930.0
1354,6750.0
1274,6150.0
1240,7830.0
1153,6630.0
1234,5730.0
1143,5220.0
1449,5220.0
1554,7860.0
1316,5580.0
1565,6270.0
1270,5760.0
1210,7350.0
1336,6720.0
1301,5640.0
1285,6300.0
1394,5370.0
1308,6240.0
1217,8070.0
1240,6990.0
1321,6690.0
1362,6570.0
1287,6270.0
1166,5670.0
1337,5400.0
1244,6030.0
1229,6060.0
1414,7650.0
1270,6090.0
1433,6480.0
1279,6390.0
1313,6900.0
1303,6630.0
1433,6660.0
1290,6900.0
1273,8670.0
1290,6960.0
1332,6690.0
1117,7560.0
1278,7050.0
1277,6510.0
1368,5790.0
1486,6840.0
1406,7830.0
1390,7230.0
1373,7830.0
1371,6570.0
1565,6270.0
1378,6690.0
1353,6300.0
1444,6600.0
1277,5580.0
1218,7080.0
1357,7110.0
1358,6690.0
1427,6180.0
1332,6150.0
1302,6390.0
1461,7560.0
1287,6780.0
1333,4860.0
1243,7260.0
1380,6570.0
1315,6180.0
1403,6720.0
1335,7770.0
1358,7110.0
1217,6330.0
1392,7140.0
1348,7350.0
1304,6270.0
1336,7350.0
1357,5460.0
1394,6630.0
1368,7080.0
1478,6060.0
1358,6420.0
1387,7290.0
1301,6870.0
1409,6540.0
1270,6270.0
1180,5460.0
1143,5220.0
1396,7530.0
1578,6720.0
1357,6270.0
1401,5640.0
1143,5280.0
1450,6420.0
1610,7560.0
1232,6660.0
1235,5640.0
1271,6780.0
1376,6480.0
1384,6600.0
1113,5190.0
1461,7560.0
1404,6090.0
1399,6420.0
1312,7530.0
1269,5970.0
1307,7770.0
1388,5910.0
1313,6150.0
1280,7170.0
1240,7020.0
1344,6060.0
1217,6330.0
1161,5430.0
1291,6090.0
1235,4950.0
1481,7200.0
1436,6360.0
1338,6210.0
1438,6750.0
1203,4980.0
1298,6600.0
1389,6570.0
1294,6690.0
1160,5910.0
1168,5010.0
1180,5460.0
1143,5220.0
1280,5820.0
1353,6270.0
1337,6330.0
1389,6210.0
1357,6750.0
1161,5520.0
1286,6660.0
1180,4950.0
1635,7440.0
1358,8100.0
1147,5430.0
1440,5580.0
1189,5340.0
1148,5130.0
1502,7830.0
1521,6600.0
1213,6120.0
1343,5850.0
1579,5280.0
1397,6330.0
1425,6480.0
1330,7080.0
1346,6780.0
1415,6690.0
1335,7230.0
1214,6390.0
1270,6960.0
1254,6120.0
1286,6270.0
1143,5220.0
1379,7110.0
1514,5430.0
1314,5760.0
1336,5760.0
1467,6120.0
1251,5640.0
1143,5190.0
1143,5220.0
1199,5790.0
1284,6690.0
1143,5220.0
1399,5790.0
1167,5160.0
1185,4710.0
1154,5280.0
1143,5220.0
1291,6090.0
1238,6870.0
1330,5640.0
1346,7170.0
1327,6390.0
1192,6810.0
1196,5970.0
1349,6810.0
1274,6180.0
1523,6150.0
1347,6840.0
1339,6240.0
1387,7530.0
1260,5820.0
1209,5070.0
1175,5460.0
1503,6150.0
1234,5910.0
1162,5940.0
1135,5250.0
1113,5340.0
1159,6150.0
1325,6210.0
1322,6750.0
1372,6630.0
1474,6600.0
1354,6750.0
1297,5670.0
1113,5340.0
1175,5490.0
1250,6360.0
1300,6120.0
1164,5310.0
1186,6450.0
1217,5640.0
1162,5310.0
1427,6450.0
1239,6030.0
1373,6060.0
1161,7380.0
1208,4950.0
1160,6150.0
1327,5190.0
1418,7200.0
1523,6150.0
1337,5850.0
1125,5280.0
1161,5220.0
1170,5310.0
1323,5310.0
1278,6180.0
1546,6780.0
1227,4890.0
1291,7230.0
1247,4950.0
1363,8760.0
1414,5700.0
1459,6330.0
1235,4950.0
1239,6450.0
1194,5610.0
1429,7080.0
1180,6000.0
1148,6210.0
1254,5490.0
1171,4980.0
1202,6570.0
1197,4800.0
1389,5910.0
1276,5490.0
1116,6090.0
1113,5340.0
1153,5010.0
1181,6690.0
1457,6600.0
1416,7170.0
1252,6780.0
1324,6150.0
1416,6420.0
1304,5730.0
1212,5850.0
1310,6090.0
1198,6510.0
1270,6960.0
1219,6270.0
1220,5280.0
1164,5310.0
1239,6030.0
1125,5340.0
1161,5340.0
1455,6450.0
1328,6930.0
1205,5610.0
1272,4560.0
1222,6540.0
1235,6210.0
1388,5430.0
1419,4800.0
1184,5280.0
1253,5160.0
1352,6330.0
1426,7260.0
1195,7260.0
1156,7440.0
1337,5310.0
1162,5430.0
1279,6150.0
1439,7050.0
1396,5640.0
1117,6420.0
1220,5460.0
1203,6120.0
1292,7380.0
1173,5370.0
1163,4860.0
1331,5310.0
1270,6030.0
1343,5250.0
1331,5640.0
1328,6930.0
1196,5010.0
1164,5310.0
1257,6630.0
1177,5790.0
1285,6360.0
1393,5550.0
1532,6210.0
1287,5730.0
1182,5190.0
1125,5130.0
1143,5340.0
1262,6870.0
1403,7380.0
1238,6450.0
1229,4500.0
1308,5820.0
1340,5970.0
1337,6480.0
1276,5760.0
1298,7830.0
1189,5130.0
1333,6180.0
1270,6090.0
1347,5370.0
1251,6390.0
1260,5820.0
1419,6150.0
1419,6300.0
1143,5220.0
1252,6960.0
1191,5790.0
1242,4560.0
1279,5910.0
1159,5250.0
1225,5010.0
1134,5190.0
1141,5550.0
1301,5250.0
1319,6300.0
1188,4500.0
1142,4830.0
1262,6480.0
1192,5040.0
1130,4890.0
1229,5700.0
1166,5280.0
1164,5340.0
1164,5310.0
1189,5130.0
1404,6390.0
1185,4710.0
1242,4770.0
1220,6060.0
1345,5550.0
1301,5550.0
1201,5040.0
1254,5490.0
1373,6090.0
1195,5310.0
1229,4590.0
1343,5280.0
1273,6600.0
1230,5580.0
1247,5370.0
1317,5670.0
1333,7560.0
1122,4890.0
1289,5850.0
1192,4860.0
1357,5460.0
1137,5880.0
1460,6510.0
1190,4830.0
1328,5580.0
1361,5070.0
1343,5580.0
1260,6150.0
1310,6090.0
1198,6510.0
1098,6720.0
1271,5130.0
1177,5970.0
1515,7110.0
1329,5610.0
1533,5670.0
1343,5160.0
1184,5940.0
1230,5910.0
1153,5040.0
1143,5220.0
1185,4650.0
1129,5190.0
1228,4950.0
1242,4590.0
1143,5220.0
1143,5250.0
1174,5250.0
1209,4830.0
1353,5700.0
1315,6000.0
1326,5940.0
1201,5400.0
1366,5880.0
1315,5340.0
1284,7410.0
1065,6000.0
1173,5370.0
1161,5340.0
1359,5040.0
1320,6630.0
1176,5670.0
1396,5670.0
1271,5760.0
1168,5010.0
1215,4560.0
1285,5520.0
1161,5610.0
1143,4920.0
1155,5490.0
1239,5160.0
1439,5880.0
1157,5580.0
1159,5490.0
1247,5400.0
1173,5610.0
1143,5280.0
1186,4680.0
1244,4920.0
1187,5940.0
1503,6000.0
1227,5550.0
1238,4890.0
1333,5370.0
1301,5520.0
1316,5430.0
1332,5370.0
1185,4710.0
1297,6030.0
1153,5640.0
1269,5190.0
1208,5370.0
1335,5220.0
1676,7350.0
1493,6030.0
1236,5400.0
1217,5640.0
1301,7950.0
1290,6480.0
1280,5700.0
1209,6120.0
1198,5700.0
1143,5220.0
1143,5220.0
1493,6030.0
1143,5190.0
1161,5730.0
1178,5190.0
1187,4860.0
1166,5490.0
1158,5130.0
1197,5610.0
1298,6210.0
1237,5100.0
1203,4950.0
1276,5310.0
1295,6540.0
1180,5280.0
1187,5310.0
1240,6420.0
1391,5490.0
1100,4950.0
1157,5190.0
1153,5550.0
1291,5040.0
1218,5130.0
1159,4890.0
1310,6330.0
1179,5760.0
1118,5280.0
1272,5310.0
1143,5220.0
1143,5220.0
1163,4740.0
1178,5730.0
1185,4620.0
1185,4680.0
1236,5370.0
1157,5220.0
1242,5010.0
1178,5190.0
1328,6300.0
1283,6360.0
1229,5190.0
1192,5460.0
1339,4260.0
1229,5760.0
1299,5520.0
1355,6210.0
1298,6750.0
1289,5310.0
1386,6660.0
1312,6570.0
1361,6420.0
1343,6270.0
1275,4770.0
1298,5190.0
1127,5010.0
1143,5280.0
1185,4710.0
1188,4740.0
1129,5190.0
1143,5220.0
1143,5220.0
1379,5310.0
1166,7590.0
1381,5850.0
1166,5280.0
1237,4920.0
1249,6120.0
1324,5520.0
1155,5550.0
1493,6030.0
1271,7440.0
1143,6090.0
1264,5550.0
1318,5310.0
1238,4950.0
1163,5490.0
1188,4530.0
1166,5280.0
1165,4800.0
1141,5190.0
1214,4530.0
1172,5880.0
1217,5370.0
1243,5940.0
1148,5130.0
1083,4920.0
1231,5520.0
1224,5550.0
1306,4980.0
1178,4470.0
1139,4980.0
1157,5400.0
1184,5370.0
1189,5670.0
1184,4650.0
1233,4410.0
1249,6300.0
1285,6030.0
1187,5070.0
1228,5070.0
1262,5820.0
1233,4890.0
1328,4980.0
1245,6210.0
1348,6930.0
1220,5370.0
1277,5430.0
1301,5790.0
1158,5340.0
1117,5100.0
1216,6240.0
1433,4950.0
1298,5220.0
1331,4950.0
1233,5040.0
1343,4860.0
1285,5010.0
1274,5010.0
1252,5670.0
1165,4740.0
1232,5280.0
1232,4980.0
1235,5040.0
1301,5700.0
1184,6150.0
1338,7590.0
1247,4950.0
1222,6300.0
1285,4320.0
1289,4530.0
1236,5220.0
1212,5910.0
1442,6000.0
1202,5640.0
1305,5490.0
1186,5130.0
1302,4680.0
1065,5940.0
1125,5220.0
1224,5520.0
1328,4980.0
1175,5430.0
1264,5580.0
1157,5250.0
1136,4950.0
1165,4800.0
1157,5190.0
1180,4830.0
1188,4920.0
1144,5550.0
1292,6150.0
1169,4320.0
1254,4950.0
1237,5730.0
1232,5040.0
1249,5160.0
1287,5460.0
1275,6270.0
1325,6210.0
1297,4920.0
1188,4500.0
1292,5190.0
1184,5370.0
1210,4800.0
1229,4560.0
1128,5010.0
1269,5190.0
1222,5190.0
1295,5190.0
1224,5610.0
1274,4920.0
1232,3990.0
1247,4500.0
1143,5220.0
1199,4920.0
1188,5970.0
1232,5460.0
1192,6150.0
1258,4920.0
1203,5550.0
1266,5430.0
1249,5430.0
1298,5580.0
1273,5190.0
1341,5340.0
1160,5520.0
1118,4830.0
1308,5280.0
1274,4980.0
1259,5790.0
1127,5010.0
1289,5610.0
1210,5490.0
1185,4710.0
1270,6270.0
1186,4920.0
1134,4770.0
1262,5460.0
1246,4980.0
1264,5010.0
1235,4530.0
1228,4980.0
1279,6510.0
1333,4560.0
1383,6630.0
1305,5700.0
1178,4800.0
1252,5190.0
1462,5310.0
1316,5250.0
1159,4320.0
1254,4620.0
1170,5220.0
1318,5310.0
1192,4950.0
1242,5340.0
1165,5280.0
1134,4920.0
1297,4530.0
1226,4800.0
1171,4950.0
1277,4500.0
1148,5820.0
1157,5070.0
1269,5100.0
1267,5100.0
1236,5190.0
1296,6030.0
1185,5490.0
1360,5820.0
1247,6240.0
1276,5040.0
1390,5700.0
1305,5280.0
1246,5100.0
1236,5310.0
1303,5730.0
1302,4590.0
1154,4890.0
1145,5400.0
1217,5010.0
1185,4680.0
1217,4680.0
1306,4980.0
1141,5010.0
1169,6360.0
1228,5430.0
1439,6330.0
1209,5040.0
1415,4800.0
1152,5520.0
1195,5700.0
1425,6420.0
1303,4710.0
1269,5460.0
1242,5580.0
1229,4830.0
1198,5220.0
1275,4770.0
1281,5880.0
1187,5640.0
1377,5400.0
1356,5850.0
1120,5820.0
1232,5460.0
1220,4890.0
1301,5100.0
1227,5070.0
1271,4440.0
1189,5640.0
1324,5280.0
1117,5640.0
1250,4830.0
1235,5400.0
1221,5160.0
1209,6120.0
1405,5130.0
1228,5130.0
1291,5370.0
1219,5250.0
1335,4980.0
1340,4470.0
1201,5430.0
1212,4500.0
1255,5160.0
1204,4530.0
1131,5400.0
1196,4590.0
1207,5820.0
1367,5520.0
1290,4770.0
1210,5820.0
1273,3870.0
1202,4500.0
1368,5070.0
1236,4260.0
1231,5670.0
1155,5130.0
1377,4920.0
1212,6330.0
1152,5520.0
1118,4770.0
1175,5070.0
1212,4050.0
1285,5250.0
1403,5370.0
1166,5280.0
1165,4920.0
1228,4950.0
1209,6120.0
1292,4620.0
1229,4650.0
1317,5040.0
1109,5190.0
1188,5370.0
1235,4500.0
1291,4380.0
1232,3990.0
1297,4860.0
1228,4710.0
1158,5130.0
1250,4920.0
1340,4920.0
1212,4680.0
1237,4050.0
1287,5250.0
1318,5310.0
1254,4950.0
1324,6090.0
1264,4140.0
1211,5280.0
1236,4770.0
1268,5070.0
1320,4470.0
1195,5820.0
1118,4770.0
1101,4710.0
1431,4710.0
1286,4530.0
1397,5610.0
1251,5100.0
1309,4950.0
1128,4950.0
1217,4890.0
1250,5460.0
1203,4860.0
1279,4830.0
1181,5400.0
1202,5070.0
1305,5130.0
1235,4620.0
1204,5190.0
1169,5640.0
1191,4290.0
1233,5250.0
1252,5220.0
1111,4680.0
1158,4560.0
1454,4980.0
1273,7050.0
1188,4950.0
1241,5340.0
1155,4920.0
1251,4680.0
1269,4710.0
1241,4350.0
1437,6120.0
1224,4410.0
1258,4620.0
1181,5820.0
1232,3990.0
1140,5340.0
1159,4320.0
1322,4530.0
1232,3990.0
1234,4710.0
1173,5220.0
1289,5160.0
1174,4380.0
1246,4410.0
1220,4320.0
1310,4200.0
1135,4350.0
1187,5130.0
1219,5670.0
1186,4770.0
1351,4560.0
1180,4230.0
1228,5130.0
1158,5130.0
1296,5430.0
1244,4830.0
1260,4470.0
1287,5250.0
1230,5340.0
1182,5340.0
1283,5250.0
1296,5400.0
1251,4950.0
1199,5010.0
1215,5220.0
1250,4770.0
1291,5370.0
1212,4500.0
1290,5220.0
1442,3990.0
1280,4890.0
1221,6540.0
1327,5220.0
1160,4950.0
1236,4950.0
1296,4920.0
1165,5010.0
1266,5130.0
1226,4380.0
1232,3990.0
1310,5820.0
1290,4290.0
1337,4560.0
1222,4620.0
1569,4710.0
1356,6570.0
1422,5070.0
1265,5490.0
1228,5100.0
1287,5100.0
1338,5730.0
1286,4860.0
1158,5130.0
1302,4590.0
1291,5100.0
1166,5490.0
1228,4710.0
1258,4440.0
1228,5220.0
1158,4530.0
1288,4620.0
1226,5160.0
1320,6030.0
1205,4170.0
1260,4260.0
1270,4710.0
1238,5340.0
1184,4380.0
1232,5070.0
1170,5220.0
1244,6240.0
1304,5190.0
1180,4230.0
1158,5130.0
1159,5250.0
1256,4980.0
1329,5130.0
1236,5160.0
1300,5190.0
1210,4020.0
1333,4590.0
1298,5010.0
1133,5310.0
1375,5370.0
1269,5460.0
1274,5400.0
1232,3990.0
1228,5100.0
1254,4620.0
1212,4050.0
1394,4560.0
1232,3990.0
1203,4560.0
1357,5340.0
1158,5040.0
1364,4560.0
1219,4410.0
1441,5100.0
1249,4860.0
1167,5010.0
1231,3990.0
1188,4470.0
1385,5250.0
1280,5130.0
1169,4500.0
1282,4560.0
1219,4920.0
1208,4680.0
1369,5010.0
1153,4680.0
1320,4680.0
1180,4890.0
1249,5280.0
1374,5220.0
1233,4260.0
1216,5190.0
1239,4980.0
1322,5040.0
1311,4380.0
1262,4770.0
1369,4590.0
1214,4260.0
1143,4650.0
1321,5010.0
1212,4500.0
1287,5250.0
1320,6120.0
1204,5460.0
1198,5760.0
1192,5370.0
1163,5250.0
1245,4560.0
1360,6690.0
1314,4500.0
1202,5160.0
1298,4980.0
1412,5730.0
1332,5550.0
1262,5760.0
1213,4380.0
1345,5970.0
1374,5850.0
1332,5520.0
1198,5760.0
1273,6270.0
1364,4530.0
1137,4920.0
1181,5010.0
1260,4530.0
1283,5250.0
1341,5760.0
1222,4860.0
1225,4320.0
1299,4890.0
1174,4350.0
1158,4530.0
1214,5340.0
1197,5280.0
1217,5460.0
1289,5160.0
1228,4740.0
1249,4440.0
1287,4710.0
1120,4590.0
1084,5550.0
1176,5760.0
1225,5550.0
1332,5550.0
1256,4980.0
1319,5340.0
1225,5430.0
1384,5700.0
1339,3960.0
1314,4800.0
1280,5010.0
1246,4440.0
1227,5640.0
1228,3960.0
1342,6270.0
1290,3990.0
1253,5280.0
1169,5490.0
1200,4890.0
1219,4920.0
1232,3990.0
1290,4140.0
1173,5130.0
1196,4980.0
1272,3870.0
1270,4650.0
1302,4590.0
1302,4590.0
1340,5550.0
1205,5880.0
1317,4590.0
1252,4560.0
1216,4920.0
1075,5520.0
1370,4170.0
1252,5640.0
1250,5430.0
1339,3960.0
1256,4650.0
1376,4200.0
1280,4380.0
1207,4440.0
1329,4920.0
1226,4080.0
1278,4650.0
1271,4920.0
1243,4980.0
1186,4140.0
1186,4530.0
1233,4500.0
1271,4350.0
1197,6030.0
1279,6390.0
1290,3990.0
1232,5100.0
1273,6270.0
1293,5580.0
1235,4620.0
1231,4230.0
1269,4410.0
1348,4230.0
1125,4680.0
1257,6450.0
1229,4440.0
1283,4770.0
1266,4650.0
1194,5430.0
1293,5130.0
1206,5370.0
1223,4980.0
1258,4380.0
1247,4140.0
1321,5790.0
1245,4560.0
1179,4470.0
1374,4710.0
1232,3960.0
1232,3990.0
1138,4920.0
1200,4200.0
1267,5490.0
1133,5160.0
1272,3870.0
1179,5610.0
1280,4380.0
1219,5820.0
1117,4260.0
1158,4710.0
1128,5880.0
1408,4470.0
1242,4710.0
1266,4110.0
1193,4380.0
1316,4170.0
1265,5220.0
1227,4230.0
1148,5400.0
1254,4740.0
1084,5250.0
1222,5160.0
1171,5070.0
1325,4080.0
1256,5460.0
1251,5460.0
1084,5550.0
1214,5430.0
1272,5040.0
1189,5010.0
1215,5220.0
1367,4350.0
1311,6300.0
1275,4500.0
1304,5820.0
1447,4440.0
1273,4920.0
1243,5010.0
1194,5010.0
1238,4680.0
1250,4140.0
1195,4380.0
1265,4500.0
1195,4530.0
1134,4620.0
1247,4140.0
1232,4740.0
1159,4320.0
1192,4530.0
1202,4230.0
1167,4380.0
1223,5040.0
1217,4650.0
1165,5550.0
1409,5100.0
1353,5730.0
1326,5190.0
1368,5850.0
1240,5940.0
1177,4890.0
1252,5040.0
1190,3960.0
1202,4530.0
1184,4290.0
1350,4530.0
1248,4080.0
1173,4980.0
1238,4200.0
1277,3900.0
1227,4680.0
1338,5730.0
1186,4170.0
1109,5550.0
1220,5100.0
1226,5580.0
1182,5280.0
1207,5010.0
1257,4710.0
1364,4050.0
1247,4380.0
1258,3960.0
1215,4470.0
1240,4680.0
1265,3960.0
1232,4860.0
1110,4920.0
1318,5580.0
1156,4620.0
1447,4500.0
1269,4410.0
1313,4080.0
1154,4560.0
1294,4920.0
1111,4380.0
1274,4260.0
1314,5310.0
1185,4590.0
1221,4410.0
1190,3960.0
1182,5280.0
1337,3990.0
1232,3990.0
1278,4410.0
1132,5970.0
1136,4380.0
1248,5220.0
1210,6030.0
1236,3960.0
1125,4410.0
1313,4590.0
1213,4020.0
1232,4410.0
1120,4770.0
1291,4710.0
1204,4020.0
1306,4020.0
1202,4500.0
1332,3900.0
1246,4620.0
1400,4170.0
1439,4560.0
1209,4920.0
1277,3900.0
1238,4680.0
1314,4500.0
1273,4440.0
1243,4800.0
1220,4500.0
1184,5190.0
1241,5490.0
1315,4950.0
1129,4350.0
1186,4770.0
1221,5640.0
1234,4410.0
1236,4290.0
1219,3900.0
1289,4260.0
1219,4530.0
1263,4530.0
1283,4740.0
1194,4440.0
1313,4590.0
1260,4620.0
1206,4380.0
1161,4530.0
1209,4560.0
1302,4950.0
1119,4230.0
1342,5430.0
1204,4020.0
1301,4260.0
1226,5190.0
1129,5070.0
1145,4230.0
1240,4230.0
1120,4590.0
1231,5100.0
1230,3990.0
1269,4410.0
1256,3960.0
1240,4410.0
1156,4710.0
1231,4080.0
1303,4080.0
1302,4440.0
1232,3960.0
1189,4500.0
1232,3900.0
1250,4440.0
1265,4530.0
1308,4110.0
1304,4080.0
1207,4350.0
1168,5190.0
1310,3870.0
1232,3990.0
1250,4050.0
1141,4830.0
1154,4350.0
1248,4680.0
1273,4440.0
1253,5130.0
1161,4530.0
1345,4950.0
1177,4020.0
1204,3960.0
1172,4650.0
1198,4440.0
1395,4860.0
1169,4620.0
1238,4470.0
1207,4350.0
1247,4140.0
1402,4380.0
1231,4500.0
1232,3990.0
1120,4590.0
1295,4950.0
1314,5040.0
1223,4590.0
1259,4350.0
1232,3990.0
1266,4650.0
1294,4770.0
1216,4320.0
1185,4710.0
1466,4710.0
1257,4230.0
1179,3900.0
1133,4380.0
1268,4050.0
1270,4890.0
1196,4350.0
1135,4650.0
1227,4230.0
1282,4860.0
1232,4350.0
1309,4260.0
1107,4350.0
1228,4890.0
1102,4440.0
1204,4560.0
1227,4410.0
1198,4290.0
1232,3990.0
1187,4710.0
1144,4710.0
1262,4860.0
1138,4710.0
1288,3810.0
1169,4560.0
1192,4620.0
1160,3900.0
1280,4410.0
1243,4380.0
1217,4500.0
1248,5220.0
1321,4290.0
1375,4470.0
1154,4380.0
1217,4650.0
1285,4380.0
1184,4290.0
1196,5040.0
1216,3600.0
1375,4260.0
1212,4770.0
1232,3990.0
1120,4590.0
1207,4650.0
1287,4500.0
1360,5190.0
1276,4320.0
1269,4260.0
1256,4410.0
1218,3990.0
1329,4320.0
1251,4530.0
1268,4950.0
1300,5040.0
1256,4500.0
1183,4350.0
1278,4110.0
1176,4680.0
1257,4200.0
1253,4590.0
1249,4260.0
1160,4980.0
1179,4650.0
1287,4020.0
1265,3750.0
1329,4200.0
1278,4080.0
1137,4920.0
1232,3990.0
1221,4770.0
1283,4740.0
1161,4530.0
1154,4350.0
1280,4410.0
1204,4530.0
1256,3930.0
1150,4680.0
1235,4230.0
1274,4950.0
1181,4980.0
1206,5730.0
1138,4830.0
1203,4470.0
1198,4470.0
1306,4230.0
1221,4290.0
1251,4110.0
1219,4140.0
1112,4440.0
1289,4290.0
1185,4230.0
1396,4110.0
1289,4230.0
1249,5040.0
1253,5010.0
1201,3960.0
1198,4920.0
1225,5580.0
1328,4230.0
1227,4410.0
1247,4290.0
1297,4260.0
1226,5190.0
1237,4410.0
1178,4770.0
1286,4650.0
1148,4320.0
1186,4410.0
1261,3840.0
1270,4110.0
1191,4620.0
1219,4740.0
1173,5100.0
1153,4620.0
1201,4470.0
1230,4440.0
1187,4650.0
1162,3960.0
1144,4410.0
1225,4230.0
1134,4530.0
1235,4110.0
1224,4560.0
1215,4500.0
1111,4530.0
1203,4290.0
1289,4350.0
1234,4740.0
1182,4290.0
1225,4200.0
1235,4230.0
1192,4170.0
1263,4230.0
1232,3990.0
1161,4620.0
1287,4020.0
1329,4380.0
1167,4290.0
1270,4200.0
1289,4200.0
1284,4590.0
1257,4710.0
1212,4050.0
1277,4080.0
1187,4650.0
1255,4980.0
1313,4830.0
1203,4470.0
1141,4860.0
1406,4710.0
1238,4530.0
1267,4590.0
1282,4170.0
1269,4980.0
1154,4980.0
1172,4380.0
1232,3990.0
1230,4380.0
1189,4440.0
1152,5040.0
1131,4560.0
1203,5040.0
1211,5190.0
1248,4710.0
1176,4350.0
1273,4440.0
1143,4440.0
1216,3930.0
1152,4530.0
1111,4470.0
1203,4200.0
1153,4440.0
1275,4170.0
1369,4080.0
1239,4080.0
