makespan,score
1410,7770.0
1287,6120.0
1389,7530.0
1170,6630.0
1337,6270.0
1467,8010.0
1377,6390.0
1521,8610.0
1471,6210.0
1418,6720.0
1757,7890.0
1446,7350.0
1363,7530.0
1502,7410.0
1377,7560.0
1521,9030.0
1436,8670.0
1360,7620.0
1335,7350.0
1316,6780.0
1183,7230.0
1341,6480.0
1415,9060.0
1309,8040.0
1506,6300.0
1342,7470.0
1452,6660.0
1408,7650.0
1339,8250.0
1442,7320.0
1534,7560.0
1448,6960.0
1189,6420.0
1446,6690.0
1523,9120.0
1352,6630.0
1327,8220.0
1331,6630.0
1614,7350.0
1332,6840.0
1434,8040.0
1579,8370.0
1180,6540.0
1364,6660.0
1376,6810.0
1318,7890.0
1495,8220.0
1342,6150.0
1204,7710.0
1305,6450.0
1248,6570.0
1401,7320.0
1448,7440.0
1276,6840.0
1524,8100.0
1569,7380.0
1415,7440.0
1319,7650.0
1461,8610.0
1269,7440.0
1476,6870.0
1394,7020.0
1457,8580.0
1474,8220.0
1378,6420.0
1386,6930.0
1624,5700.0
1441,7170.0
1211,7260.0
1424,6480.0
1444,8160.0
1567,7350.0
1499,6240.0
1644,8280.0
1255,6150.0
1394,6570.0
1439,8100.0
1311,6330.0
1386,6360.0
1514,7290.0
1286,6510.0
1438,6450.0
1477,6630.0
1352,8520.0
1471,6270.0
1403,5100.0
1547,8460.0
1577,8490.0
1562,6660.0
1534,6600.0
1428,5700.0
1326,6780.0
1394,7410.0
1391,6600.0
1293,5970.0
1404,8610.0
1530,8550.0
1610,7080.0
1410,7560.0
1442,5280.0
1561,7380.0
1240,5820.0
1506,6300.0
1477,6780.0
1326,6390.0
1372,5910.0
1241,6180.0
1383,7830.0
1509,7410.0
1341,6480.0
1326,6750.0
1317,7260.0
1117,6240.0
1347,6480.0
1377,7470.0
1293,5970.0
1330,7410.0
1389,8310.0
1347,6960.0
1532,7680.0
1351,7200.0
1530,8610.0
1423,6180.0
1340,7050.0
1504,6690.0
1379,7860.0
1327,7020.0
1356,6870.0
1377,6240.0
1318,6510.0
1273,8190.0
1421,8160.0
1607,7230.0
1431,6360.0
1378,6420.0
1260,6210.0
1229,5670.0
