makespan,score
2129,420.0
2138,720.0
2191,1080.0
2139,820.0
2006,380.0
1968,820.0
2179,900.0
2462,980.0
2413,1080.0
1943,1120.0
2236,920.0
1881,620.0
2133,760.0
1900,680.0
1966,480.0
2084,720.0
2525,980.0
2147,680.0
1770,540.0
2199,620.0
2261,740.0
1867,560.0
1856,780.0
1996,660.0
2287,1020.0
1718,620.0
2215,760.0
2311,840.0
2110,460.0
1904,620.0
2288,920.0
1827,940.0
2413,680.0
2144,940.0
2268,640.0
2028,700.0
2330,780.0
2713,880.0
2519,800.0
2000,520.0
2427,720.0
2090,1140.0
2071,500.0
2221,560.0
2173,1000.0
2300,1020.0
2114,860.0
2156,660.0
2374,640.0
2065,760.0
2406,880.0
2297,1080.0
1907,760.0
1912,700.0
2192,780.0
1996,1140.0
2006,780.0
2200,1060.0
2393,740.0
1987,860.0
1857,920.0
2228,640.0
2096,900.0
1911,1000.0
1915,940.0
2322,820.0
2014,780.0
2408,1040.0
2057,520.0
2511,860.0
2286,1240.0
2016,840.0
2143,840.0
1840,880.0
2069,700.0
1857,560.0
2422,1240.0
2496,760.0
1764,680.0
2052,680.0
2213,1000.0
1971,560.0
1877,840.0
1988,1000.0
2073,880.0
2230,900.0
2073,780.0
2009,600.0
1951,600.0
1931,800.0
2034,800.0
2022,920.0
2038,700.0
2153,640.0
1976,960.0
2169,1000.0
2170,700.0
2094,680.0
2514,1200.0
2747,740.0
1761,600.0
2411,840.0
2219,1080.0
2297,860.0
1915,740.0
2348,1100.0
2283,500.0
2012,460.0
1984,500.0
1911,560.0
1879,440.0
2105,540.0
2195,560.0
2141,760.0
2120,640.0
2097,860.0
2191,1040.0
1854,660.0
2008,720.0
1903,640.0
2600,820.0
1901,620.0
2272,780.0
2078,820.0
2525,980.0
1814,720.0
2406,920.0
2098,800.0
2048,840.0
1767,800.0
2090,540.0
2199,620.0
1973,1000.0
2247,800.0
1877,520.0
1979,800.0
1961,760.0
2000,740.0
2237,860.0
2528,860.0
2341,580.0
1893,380.0
2192,780.0
2293,540.0
2141,720.0
2237,900.0
2058,720.0
2110,520.0
2101,680.0
2002,460.0
2034,960.0
2002,600.0
2082,760.0
2078,440.0
2040,900.0
1772,620.0
2261,720.0
2102,540.0
2390,840.0
2191,940.0
1922,680.0
2143,860.0
2245,1000.0
2093,820.0
2138,720.0
1942,840.0
2265,840.0
2651,1080.0
2172,820.0
2064,680.0
1996,660.0
1842,780.0
2356,1060.0
2114,1300.0
2071,880.0
2165,780.0
2013,740.0
2019,600.0
2199,620.0
2280,680.0
2510,720.0
1818,600.0
1904,860.0
1902,480.0
2387,680.0
2747,740.0
1883,780.0
2271,900.0
2311,700.0
2248,800.0
2390,840.0
2067,620.0
2112,940.0
1929,680.0
1853,520.0
2144,620.0
2107,560.0
2006,380.0
1953,580.0
2144,460.0
2230,800.0
2228,720.0
2114,1000.0
1988,740.0
2199,620.0
2280,680.0
2240,460.0
2206,440.0
2016,840.0
2215,680.0
1932,640.0
2160,780.0
2067,760.0
1992,580.0
2320,640.0
1823,700.0
2167,960.0
2283,680.0
2121,400.0
2199,720.0
2012,800.0
1995,680.0
2144,460.0
1893,440.0
2024,780.0
1857,560.0
2278,500.0
2385,600.0
2140,620.0
2011,640.0
2225,640.0
2108,940.0
2041,760.0
1906,760.0
2491,740.0
2172,840.0
2120,720.0
2250,780.0
2050,440.0
1893,380.0
2241,640.0
2355,860.0
2525,860.0
2033,560.0
2151,820.0
2109,720.0
2411,840.0
2034,800.0
1790,560.0
2159,860.0
1872,380.0
1988,440.0
1729,560.0
1990,900.0
1727,360.0
1730,620.0
2110,600.0
2258,840.0
2394,1020.0
2201,1080.0
2048,700.0
1937,500.0
2059,680.0
1966,780.0
2188,900.0
2269,700.0
2283,600.0
2103,760.0
1848,620.0
1936,560.0
2098,960.0
2121,400.0
2235,560.0
1703,580.0
2064,600.0
2193,420.0
2285,740.0
2371,820.0
2372,940.0
2412,800.0
2028,840.0
1792,660.0
2144,460.0
2205,760.0
1919,840.0
1947,560.0
2457,940.0
2350,540.0
2153,640.0
2121,620.0
1867,640.0
2175,640.0
2129,440.0
1864,640.0
2431,880.0
1890,720.0
2411,1180.0
2165,720.0
2088,580.0
2184,660.0
2468,520.0
1780,600.0
2105,540.0
1730,620.0
1953,640.0
2090,640.0
2267,760.0
2038,700.0
2241,800.0
2111,780.0
1731,620.0
1689,480.0
2227,500.0
1960,700.0
2376,740.0
2104,540.0
2323,720.0
2002,460.0
1898,540.0
1930,520.0
1936,440.0
2015,800.0
2036,480.0
2258,680.0
2266,720.0
1780,440.0
2192,480.0
2134,620.0
1862,460.0
2129,420.0
2051,680.0
1787,380.0
2484,940.0
2400,600.0
1896,620.0
2199,740.0
2191,500.0
1755,720.0
1955,540.0
2033,920.0
2001,700.0
1963,760.0
1642,500.0
2312,640.0
1771,560.0
1968,580.0
2121,620.0
2283,600.0
2241,740.0
1893,320.0
2090,620.0
2144,500.0
1922,700.0
1788,560.0
2082,880.0
1942,380.0
2077,540.0
2185,740.0
2298,760.0
2073,440.0
1885,460.0
2028,820.0
1969,360.0
2041,800.0
2115,580.0
2193,640.0
2152,560.0
2041,620.0
1979,600.0
2144,620.0
1894,580.0
2048,480.0
2004,560.0
1834,600.0
2416,680.0
2219,660.0
1926,460.0
2162,740.0
2039,660.0
2548,1180.0
2169,900.0
2093,740.0
2092,660.0
1907,660.0
1894,600.0
1944,640.0
2380,820.0
2150,580.0
1725,960.0
2067,760.0
2202,660.0
2102,840.0
2059,640.0
2123,680.0
2002,660.0
2062,780.0
1947,560.0
2311,840.0
1920,720.0
1831,620.0
2173,720.0
2038,940.0
2309,720.0
2417,640.0
1862,520.0
2203,700.0
2253,720.0
2146,380.0
1834,600.0
2115,560.0
2177,820.0
1814,500.0
2079,480.0
1771,560.0
2184,560.0
2157,640.0
1900,480.0
1888,560.0
1847,540.0
1976,400.0
2170,520.0
2082,480.0
1944,740.0
1849,500.0
2108,620.0
2202,700.0
2344,840.0
2150,820.0
2213,600.0
1982,420.0
2461,560.0
1916,520.0
1873,620.0
1794,460.0
2157,780.0
2373,580.0
2069,520.0
2140,720.0
2383,740.0
2084,400.0
1815,560.0
1792,980.0
1936,580.0
2340,600.0
2219,680.0
2228,880.0
1962,420.0
1727,360.0
1858,720.0
2134,700.0
1910,600.0
2157,740.0
2144,460.0
2241,680.0
1746,600.0
1901,760.0
2247,920.0
2209,560.0
2175,640.0
2146,380.0
1995,400.0
2284,580.0
2174,380.0
1967,640.0
2056,660.0
1914,840.0
1828,460.0
2046,660.0
1893,320.0
2088,620.0
2081,740.0
2155,540.0
2225,660.0
2176,700.0
1889,540.0
2386,700.0
2161,620.0
1924,520.0
2270,500.0
1701,560.0
1691,320.0
1893,320.0
1834,560.0
1954,420.0
2102,640.0
2278,860.0
1877,580.0
2104,620.0
2012,480.0
2243,720.0
2004,780.0
1928,660.0
2231,740.0
2261,720.0
2280,580.0
1997,700.0
2373,580.0
1894,620.0
2073,500.0
2105,540.0
1828,460.0
1863,300.0
2155,740.0
2152,540.0
1885,460.0
2112,580.0
1974,460.0
2114,640.0
1787,720.0
1994,740.0
2107,500.0
2048,620.0
2152,800.0
2329,400.0
2230,700.0
2284,640.0
2288,660.0
1869,560.0
2249,720.0
2238,820.0
2216,500.0
1953,680.0
1909,700.0
1913,740.0
2415,840.0
2018,400.0
2148,820.0
1933,660.0
1887,740.0
1948,580.0
1994,500.0
1824,400.0
1904,600.0
1906,740.0
1862,520.0
1906,460.0
1841,340.0
1818,440.0
1899,480.0
2247,920.0
2174,380.0
2001,700.0
2038,640.0
2328,500.0
2205,600.0
2079,880.0
1789,440.0
2092,620.0
2051,720.0
2289,760.0
2387,880.0
1890,600.0
1939,540.0
1870,560.0
2230,620.0
1968,560.0
1610,480.0
1844,680.0
1914,560.0
2069,660.0
2320,680.0
2415,760.0
1830,400.0
1841,340.0
2230,600.0
2102,680.0
1727,360.0
1691,320.0
1668,380.0
2273,720.0
1828,460.0
1748,600.0
1916,600.0
1998,460.0
2373,580.0
1766,380.0
1691,320.0
1928,460.0
1790,700.0
2145,700.0
1917,720.0
2209,640.0
2575,780.0
1862,640.0
2087,620.0
1848,620.0
2143,540.0
2007,440.0
1898,780.0
2024,820.0
1930,460.0
1925,500.0
2029,660.0
1730,500.0
2083,360.0
2069,600.0
1902,420.0
2062,920.0
2145,700.0
1970,600.0
1888,500.0
2113,620.0
1767,620.0
2260,460.0
2463,740.0
2114,780.0
1876,420.0
2155,540.0
2165,600.0
2113,660.0
2256,880.0
2173,680.0
2022,520.0
2452,720.0
1907,440.0
2035,700.0
1916,400.0
1994,500.0
2328,500.0
1914,560.0
2137,740.0
1789,640.0
1910,520.0
2309,540.0
1898,540.0
2218,420.0
1925,880.0
2068,560.0
1924,340.0
1668,380.0
1973,780.0
1958,520.0
2099,600.0
2113,820.0
2235,560.0
2052,460.0
1752,340.0
1893,320.0
1770,460.0
2212,400.0
2025,600.0
2058,460.0
1660,360.0
2389,580.0
2073,540.0
2052,480.0
1748,600.0
2035,680.0
1968,540.0
2133,560.0
1927,480.0
2193,520.0
1839,540.0
1847,540.0
1981,560.0
2042,800.0
2174,380.0
2174,380.0
2335,680.0
2102,600.0
1994,600.0
1745,380.0
1812,660.0
2174,380.0
2132,560.0
2171,700.0
2195,340.0
1759,560.0
1916,400.0
