makespan,score
1280,6870.0
1182,5970.0
1394,9090.0
1265,5220.0
1337,7410.0
1297,6630.0
1397,6420.0
1431,7710.0
1172,6480.0
1204,7620.0
1235,7170.0
1402,7110.0
1389,7560.0
1357,8190.0
1419,5730.0
1396,6990.0
1424,7260.0
1288,8550.0
1324,7440.0
1298,6030.0
1333,8160.0
1591,7890.0
1316,6120.0
1218,7290.0
1313,7140.0
1332,6780.0
1377,7560.0
1367,8100.0
1429,8790.0
1311,6630.0
1248,7980.0
1373,6510.0
1208,6360.0
1222,6960.0
1267,6960.0
1267,6240.0
1371,7230.0
1330,6180.0
1265,5550.0
1342,7800.0
1397,7260.0
1318,6930.0
1206,6600.0
1225,6870.0
1152,7080.0
1204,6120.0
1202,6750.0
1492,8130.0
1331,8820.0
1230,7350.0
1432,7860.0
1567,7140.0
1365,6540.0
1121,6720.0
1399,7500.0
1386,7620.0
1311,6270.0
1415,6300.0
1322,6720.0
1382,8370.0
1298,6600.0
1330,7620.0
1495,6120.0
1544,8730.0
1415,8010.0
1310,8550.0
1269,6720.0
1410,8070.0
1405,7260.0
1466,7770.0
1436,8790.0
1323,7620.0
1522,7770.0
1434,7410.0
1268,7620.0
1240,7110.0
1277,7380.0
1506,6840.0
1396,6810.0
1331,7110.0
1339,6690.0
1250,7170.0
1271,7950.0
1315,7290.0
1250,6900.0
1410,7110.0
1276,6420.0
1276,5310.0
1338,7200.0
1296,7440.0
1320,6240.0
1268,7650.0
1485,7470.0
1324,6420.0
1281,6330.0
1468,6930.0
1381,6810.0
1121,5580.0
1241,6450.0
1250,7350.0
1281,6960.0
1296,7470.0
1267,6090.0
1232,6900.0
1321,6720.0
1320,6180.0
1367,6480.0
1273,7830.0
1275,7500.0
1332,6780.0
1329,6660.0
1158,6510.0
1305,6900.0
1411,6210.0
1227,6570.0
1341,6510.0
1225,5970.0
1320,6450.0
1321,6840.0
1361,6900.0
1335,5520.0
1238,6960.0
1446,6300.0
1367,7440.0
1185,7620.0
1308,6060.0
1393,7080.0
1438,8100.0
1381,6300.0
1542,6300.0
1465,7500.0
1168,7050.0
1438,7560.0
1291,6960.0
1305,7410.0
1249,5760.0
1394,7320.0
1456,7500.0
1465,7590.0
1282,6300.0
1296,7440.0
1247,6570.0
1255,5940.0
1131,7140.0
1185,5670.0
1206,5580.0
1231,5130.0
1274,6930.0
1215,7230.0
1231,6570.0
1303,7110.0
1346,6870.0
1252,6360.0
1321,6390.0
1352,8640.0
1264,6120.0
1337,6480.0
1278,5220.0
1219,6480.0
1257,7200.0
1268,7620.0
1542,6360.0
1309,6930.0
1388,7500.0
1225,6870.0
1322,7530.0
1310,6000.0
1315,6330.0
1415,6300.0
1291,6960.0
1212,6660.0
1263,4800.0
1263,6780.0
1371,7020.0
1137,5970.0
1347,6030.0
1546,8790.0
1274,7110.0
1326,6690.0
1323,7710.0
1230,7590.0
1386,5460.0
1384,8520.0
1361,7350.0
1454,6060.0
1387,6690.0
1130,6330.0
1261,7260.0
1219,6750.0
1419,6180.0
1344,7590.0
1253,7800.0
1494,6810.0
1221,4800.0
1337,6510.0
